hour,src_addr,dst_addr,avg
2025-01-20 00:00:00+00:00,200.129.206.243,62.40.110.148,145.19203649937785
2025-01-20 01:00:00+00:00,10.0.0.1,128.112.49.68,334.7964272422776
2025-01-20 01:00:00+00:00,10.0.0.1,129.132.230.98,429.00446594715294
2025-01-20 01:00:00+00:00,10.0.0.1,134.75.253.186,410.0429847413472
2025-01-20 01:00:00+00:00,10.0.0.1,134.75.254.171,322.00334946036475
2025-01-20 01:00:00+00:00,10.0.0.1,134.75.254.214,167.99925622908145
2025-01-20 01:00:00+00:00,10.0.0.1,134.75.254.68,1.0
2025-01-20 01:00:00+00:00,10.0.0.1,137.132.22.29,357.33196873836994
2025-01-20 01:00:00+00:00,10.0.0.1,141.44.25.151,436.0003721622627
2025-01-20 01:00:00+00:00,10.0.0.1,145.40.89.243,350.99143389199253
2025-01-20 01:00:00+00:00,10.0.0.1,200.129.206.243,467.8600148920328
2025-01-20 01:00:00+00:00,10.0.0.1,62.40.110.132,422.01749162634906
2025-01-20 01:00:00+00:00,10.0.0.1,62.40.110.140,417.005954596204
2025-01-20 01:00:00+00:00,10.0.0.1,62.40.110.148,425.02121324897655
2025-01-20 01:00:00+00:00,10.230.53.144,128.112.49.68,9.028781979977753
2025-01-20 01:00:00+00:00,10.230.53.144,129.132.230.98,92.00973303670744
2025-01-20 01:00:00+00:00,10.230.53.144,134.75.253.186,308.0825917686318
2025-01-20 01:00:00+00:00,10.230.53.144,134.75.254.171,219.59348914858097
2025-01-20 01:00:00+00:00,10.230.53.144,134.75.254.214,219.80172413793105
2025-01-20 01:00:00+00:00,10.230.53.144,134.75.254.68,337.1701890989989
2025-01-20 01:00:00+00:00,10.230.53.144,137.132.22.29,237.03260869565216
2025-01-20 01:00:00+00:00,10.230.53.144,141.44.25.151,111.03837597330369
2025-01-20 01:00:00+00:00,10.230.53.144,145.40.89.243,3.0800889877641824
2025-01-20 01:00:00+00:00,10.230.53.144,200.129.206.243,154.98109010011123
2025-01-20 01:00:00+00:00,10.230.53.144,62.40.110.132,80.03170189098998
2025-01-20 01:00:00+00:00,10.230.53.144,62.40.110.140,91.09065628476083
2025-01-20 01:00:00+00:00,10.230.53.144,62.40.110.148,88.02725250278087
2025-01-20 01:00:00+00:00,134.75.253.186,128.112.49.68,107.99972222222222
2025-01-20 01:00:00+00:00,134.75.253.186,129.132.230.98,18.99083333333333
2025-01-20 01:00:00+00:00,134.75.253.186,134.75.254.171,88.00027777777778
2025-01-20 01:00:00+00:00,134.75.253.186,134.75.254.214,242.15916666666664
2025-01-20 01:00:00+00:00,134.75.253.186,134.75.254.68,410.015
2025-01-20 01:00:00+00:00,134.75.253.186,137.132.22.29,481.0008333333333
2025-01-20 01:00:00+00:00,134.75.253.186,141.44.25.151,25.021666666666665
2025-01-20 01:00:00+00:00,134.75.253.186,145.40.89.243,487.038921323325
2025-01-20 01:00:00+00:00,134.75.253.186,200.129.206.243,244.9775
2025-01-20 01:00:00+00:00,134.75.253.186,62.40.110.132,12.000555555555556
2025-01-20 01:00:00+00:00,134.75.253.186,62.40.110.140,6.916666666666666
2025-01-20 01:00:00+00:00,134.75.253.186,62.40.110.148,15.000277777777775
2025-01-20 01:00:00+00:00,200.129.206.243,128.112.49.68,157.33374947981687
2025-01-20 01:00:00+00:00,200.129.206.243,129.132.230.98,149.0973154362416
2025-01-20 01:00:00+00:00,200.129.206.243,134.75.253.186,244.99334442595676
2025-01-20 01:00:00+00:00,200.129.206.243,134.75.254.171,156.13810316139768
2025-01-20 01:00:00+00:00,200.129.206.243,134.75.254.214,310.20233139050794
2025-01-20 01:00:00+00:00,200.129.206.243,134.75.254.68,468.87
2025-01-20 01:00:00+00:00,200.129.206.243,137.132.22.29,345.9991673605329
2025-01-20 01:00:00+00:00,200.129.206.243,141.44.25.151,177.09991603694374
2025-01-20 01:00:00+00:00,200.129.206.243,145.40.89.243,133.10455311973018
2025-01-20 01:00:00+00:00,200.129.206.243,200.129.206.243,1.2586206896551724
2025-01-20 01:00:00+00:00,200.129.206.243,62.40.110.132,141.04777870913665
2025-01-20 01:00:00+00:00,200.129.206.243,62.40.110.140,153.6794979079498
2025-01-20 01:00:00+00:00,200.129.206.243,62.40.110.148,145.1716917922948
2025-01-20 02:00:00+00:00,10.0.0.1,128.112.49.68,331.0008517887564
2025-01-20 02:00:00+00:00,10.0.0.1,129.132.230.98,429.00596760443307
2025-01-20 02:00:00+00:00,10.0.0.1,134.75.253.186,410.04987212276205
2025-01-20 02:00:00+00:00,10.0.0.1,134.75.254.171,322.0008517887564
2025-01-20 02:00:00+00:00,10.0.0.1,134.75.254.214,167.9991489361702
2025-01-20 02:00:00+00:00,10.0.0.1,137.132.22.29,357.4045996592845
2025-01-20 02:00:00+00:00,10.0.0.1,141.44.25.151,436.000852514919
2025-01-20 02:00:00+00:00,10.0.0.1,145.40.89.243,350.824531516184
2025-01-20 02:00:00+00:00,10.0.0.1,200.129.206.243,461.0051150895141
2025-01-20 02:00:00+00:00,10.0.0.1,62.40.110.132,422.0170502983802
2025-01-20 02:00:00+00:00,10.0.0.1,62.40.110.140,417.00426257459515
2025-01-20 02:00:00+00:00,10.0.0.1,62.40.110.148,425.0144927536232
2025-01-20 02:00:00+00:00,10.230.53.144,128.112.49.68,9.017361111111112
2025-01-20 02:00:00+00:00,10.230.53.144,129.132.230.98,92.00305555555555
2025-01-20 02:00:00+00:00,10.230.53.144,134.75.253.186,308.0204166666666
2025-01-20 02:00:00+00:00,10.230.53.144,134.75.254.171,219.38333333333333
2025-01-20 02:00:00+00:00,10.230.53.144,134.75.254.214,219.715
2025-01-20 02:00:00+00:00,10.230.53.144,134.75.254.68,337.04305555555555
2025-01-20 02:00:00+00:00,10.230.53.144,137.132.22.29,237.02364394993043
2025-01-20 02:00:00+00:00,10.230.53.144,141.44.25.151,110.96833333333332
2025-01-20 02:00:00+00:00,10.230.53.144,145.40.89.243,3.0247222222222225
2025-01-20 02:00:00+00:00,10.230.53.144,200.129.206.243,154.9983328702417
2025-01-20 02:00:00+00:00,10.230.53.144,62.40.110.132,80.02416666666666
2025-01-20 02:00:00+00:00,10.230.53.144,62.40.110.140,91.03222222222223
2025-01-20 02:00:00+00:00,10.230.53.144,62.40.110.148,88.0186111111111
2025-01-20 02:00:00+00:00,134.75.253.186,128.112.49.68,107.99921135646689
2025-01-20 02:00:00+00:00,134.75.253.186,129.132.230.98,18.98975571315997
2025-01-20 02:00:00+00:00,134.75.253.186,134.75.254.171,88.0
2025-01-20 02:00:00+00:00,134.75.253.186,134.75.254.214,242.16088328075708
2025-01-20 02:00:00+00:00,134.75.253.186,134.75.254.68,410.01340694006313
2025-01-20 02:00:00+00:00,134.75.253.186,137.132.22.29,481.0047281323877
2025-01-20 02:00:00+00:00,134.75.253.186,141.44.25.151,25.027580772261626
2025-01-20 02:00:00+00:00,134.75.253.186,145.40.89.243,487.0023640661938
2025-01-20 02:00:00+00:00,134.75.253.186,200.129.206.243,244.9621451104101
2025-01-20 02:00:00+00:00,134.75.253.186,62.40.110.132,12.0
2025-01-20 02:00:00+00:00,134.75.253.186,62.40.110.140,6.933806146572104
2025-01-20 02:00:00+00:00,134.75.253.186,62.40.110.148,15.0
2025-01-20 02:00:00+00:00,145.40.89.243,128.112.49.68,6.051238975220496
2025-01-20 02:00:00+00:00,145.40.89.243,129.132.230.98,93.629987400252
2025-01-20 02:00:00+00:00,145.40.89.243,134.75.253.186,487.089056920815
2025-01-20 02:00:00+00:00,145.40.89.243,134.75.254.171,386.0558588828224
2025-01-20 02:00:00+00:00,145.40.89.243,134.75.254.214,233.1503569928601
2025-01-20 02:00:00+00:00,145.40.89.243,134.75.254.68,350.98446031079374
2025-01-20 02:00:00+00:00,145.40.89.243,137.132.22.29,233.3899662731872
2025-01-20 02:00:00+00:00,145.40.89.243,141.44.25.151,110.17009659806804
2025-01-20 02:00:00+00:00,145.40.89.243,145.40.89.243,1.024390243902439
2025-01-20 02:00:00+00:00,145.40.89.243,200.129.206.243,133.21335573288533
2025-01-20 02:00:00+00:00,145.40.89.243,62.40.110.132,102.3292734145317
2025-01-20 02:00:00+00:00,145.40.89.243,62.40.110.140,86.14657706845863
2025-01-20 02:00:00+00:00,145.40.89.243,62.40.110.148,94.209995800084
2025-01-20 02:00:00+00:00,200.129.206.243,128.112.49.68,157.3404613166747
2025-01-20 02:00:00+00:00,200.129.206.243,129.132.230.98,149.07544449783757
2025-01-20 02:00:00+00:00,200.129.206.243,134.75.253.186,245.02883922134103
2025-01-20 02:00:00+00:00,200.129.206.243,134.75.254.171,156.24459394521864
2025-01-20 02:00:00+00:00,200.129.206.243,134.75.254.214,310.20096153846157
2025-01-20 02:00:00+00:00,200.129.206.243,134.75.254.68,461.0884190293128
2025-01-20 02:00:00+00:00,200.129.206.243,137.132.22.29,346.0105718404613
2025-01-20 02:00:00+00:00,200.129.206.243,141.44.25.151,177.1014423076923
2025-01-20 02:00:00+00:00,200.129.206.243,145.40.89.243,133.11773185968283
2025-01-20 02:00:00+00:00,200.129.206.243,200.129.206.243,1.121212121212121
2025-01-20 02:00:00+00:00,200.129.206.243,62.40.110.132,141.0374819798174
2025-01-20 02:00:00+00:00,200.129.206.243,62.40.110.140,153.68476693897165
2025-01-20 02:00:00+00:00,200.129.206.243,62.40.110.148,145.2157616530514
2025-01-20 03:00:00+00:00,10.0.0.1,128.112.49.68,330.1781545302946
2025-01-20 03:00:00+00:00,10.0.0.1,129.132.230.98,429.00666851903304
2025-01-20 03:00:00+00:00,10.0.0.1,134.75.253.186,410.0643234231731
2025-01-20 03:00:00+00:00,10.0.0.1,134.75.254.171,322.00333518621454
2025-01-20 03:00:00+00:00,10.0.0.1,134.75.254.214,167.99972206781544
2025-01-20 03:00:00+00:00,10.0.0.1,134.75.254.68,1.0
2025-01-20 03:00:00+00:00,10.0.0.1,137.132.22.29,357.36186770428014
2025-01-20 03:00:00+00:00,10.0.0.1,141.44.25.151,436.0002778549597
2025-01-20 03:00:00+00:00,10.0.0.1,145.40.89.243,350.8040578098944
2025-01-20 03:00:00+00:00,10.0.0.1,200.129.206.243,462.6507363156432
2025-01-20 03:00:00+00:00,10.0.0.1,62.40.110.132,422.0150041678244
2025-01-20 03:00:00+00:00,10.0.0.1,62.40.110.140,417.00416782439567
2025-01-20 03:00:00+00:00,10.0.0.1,62.40.110.148,425.021116976938
2025-01-20 03:00:00+00:00,10.230.53.144,128.112.49.68,9.021276595744682
2025-01-20 03:00:00+00:00,10.230.53.144,129.132.230.98,92.00569908814589
2025-01-20 03:00:00+00:00,10.230.53.144,134.75.253.186,308.022044849867
2025-01-20 03:00:00+00:00,10.230.53.144,134.75.254.171,219.56442417331812
2025-01-20 03:00:00+00:00,10.230.53.144,134.75.254.214,219.8441657164576
2025-01-20 03:00:00+00:00,10.230.53.144,134.75.254.68,337.0391486126948
2025-01-20 03:00:00+00:00,10.230.53.144,137.132.22.29,237.01901863826552
2025-01-20 03:00:00+00:00,10.230.53.144,141.44.25.151,110.89855623100304
2025-01-20 03:00:00+00:00,10.230.53.144,145.40.89.243,3.0220364741641337
2025-01-20 03:00:00+00:00,10.230.53.144,200.129.206.243,154.97719498289624
2025-01-20 03:00:00+00:00,10.230.53.144,62.40.110.132,80.01481762917933
2025-01-20 03:00:00+00:00,10.230.53.144,62.40.110.140,91.0273556231003
2025-01-20 03:00:00+00:00,10.230.53.144,62.40.110.148,88.0144376899696
2025-01-20 03:00:00+00:00,145.40.89.243,128.112.49.68,6.0240585774058575
2025-01-20 03:00:00+00:00,145.40.89.243,129.132.230.98,93.51924686192467
2025-01-20 03:00:00+00:00,145.40.89.243,134.75.253.186,487.04436074492565
2025-01-20 03:00:00+00:00,145.40.89.243,134.75.254.171,386.0334728033473
2025-01-20 03:00:00+00:00,145.40.89.243,134.75.254.214,233.01380753138076
2025-01-20 03:00:00+00:00,145.40.89.243,134.75.254.68,350.9451882845188
2025-01-20 03:00:00+00:00,145.40.89.243,137.132.22.29,233.17960553923623
2025-01-20 03:00:00+00:00,145.40.89.243,141.44.25.151,110.0326359832636
2025-01-20 03:00:00+00:00,145.40.89.243,145.40.89.243,1.1111111111111112
2025-01-20 03:00:00+00:00,145.40.89.243,200.129.206.243,133.0683151718357
2025-01-20 03:00:00+00:00,145.40.89.243,62.40.110.132,102.55648535564852
2025-01-20 03:00:00+00:00,145.40.89.243,62.40.110.140,86.04476987447697
2025-01-20 03:00:00+00:00,145.40.89.243,62.40.110.148,94.05020920502093
2025-01-20 03:00:00+00:00,200.129.206.243,128.112.49.68,157.27828022818977
2025-01-20 03:00:00+00:00,200.129.206.243,129.132.230.98,149.09149054505005
2025-01-20 03:00:00+00:00,200.129.206.243,134.75.253.186,244.98178531701888
2025-01-20 03:00:00+00:00,200.129.206.243,134.75.254.171,156.1273637374861
2025-01-20 03:00:00+00:00,200.129.206.243,134.75.254.214,310.2224694104561
2025-01-20 03:00:00+00:00,200.129.206.243,134.75.254.68,462.72947397717775
2025-01-20 03:00:00+00:00,200.129.206.243,137.132.22.29,345.97803114571747
2025-01-20 03:00:00+00:00,200.129.206.243,141.44.25.151,177.09485396383866
2025-01-20 03:00:00+00:00,200.129.206.243,145.40.89.243,133.06203059805284
2025-01-20 03:00:00+00:00,200.129.206.243,200.129.206.243,1.217391304347826
2025-01-20 03:00:00+00:00,200.129.206.243,62.40.110.132,141.03448275862067
2025-01-20 03:00:00+00:00,200.129.206.243,62.40.110.140,153.69382647385984
2025-01-20 03:00:00+00:00,200.129.206.243,62.40.110.148,145.18386648122393
2025-01-20 04:00:00+00:00,10.0.0.1,128.112.49.68,335.1333333333333
2025-01-20 04:00:00+00:00,10.0.0.1,129.132.230.98,429.00388888888887
2025-01-20 04:00:00+00:00,10.0.0.1,134.75.253.186,410.04013888888886
2025-01-20 04:00:00+00:00,10.0.0.1,134.75.254.171,322.00138888888887
2025-01-20 04:00:00+00:00,10.0.0.1,134.75.254.214,168.0
2025-01-20 04:00:00+00:00,10.0.0.1,137.132.22.29,357.4061111111111
2025-01-20 04:00:00+00:00,10.0.0.1,141.44.25.151,435.99972222222226
2025-01-20 04:00:00+00:00,10.0.0.1,145.40.89.243,350.87722222222226
2025-01-20 04:00:00+00:00,10.0.0.1,200.129.206.243,461.0175
2025-01-20 04:00:00+00:00,10.0.0.1,62.40.110.132,422.02166666666665
2025-01-20 04:00:00+00:00,10.0.0.1,62.40.110.140,417.0036111111111
2025-01-20 04:00:00+00:00,10.0.0.1,62.40.110.148,425.02583333333325
2025-01-20 04:00:00+00:00,134.75.253.186,128.112.49.68,107.99916666666665
2025-01-20 04:00:00+00:00,134.75.253.186,129.132.230.98,18.965833333333332
2025-01-20 04:00:00+00:00,134.75.253.186,134.75.253.186,1.0
2025-01-20 04:00:00+00:00,134.75.253.186,134.75.254.171,88.01055555555556
2025-01-20 04:00:00+00:00,134.75.253.186,134.75.254.214,242.13611111111112
2025-01-20 04:00:00+00:00,134.75.253.186,134.75.254.68,410.0186111111111
2025-01-20 04:00:00+00:00,134.75.253.186,137.132.22.29,481.00527777777774
2025-01-20 04:00:00+00:00,134.75.253.186,141.44.25.151,25.027777777777775
2025-01-20 04:00:00+00:00,134.75.253.186,145.40.89.243,487.00333425951646
2025-01-20 04:00:00+00:00,134.75.253.186,200.129.206.243,244.9463888888889
2025-01-20 04:00:00+00:00,134.75.253.186,62.40.110.132,12.000555555555556
2025-01-20 04:00:00+00:00,134.75.253.186,62.40.110.140,6.7225
2025-01-20 04:00:00+00:00,134.75.253.186,62.40.110.148,15.000277777777775
2025-01-20 04:00:00+00:00,145.40.89.243,128.112.49.68,6.017015706806283
2025-01-20 04:00:00+00:00,145.40.89.243,129.132.230.98,93.45340314136125
2025-01-20 04:00:00+00:00,145.40.89.243,134.75.253.186,487.023834468308
2025-01-20 04:00:00+00:00,145.40.89.243,134.75.254.171,386.03562074384496
2025-01-20 04:00:00+00:00,145.40.89.243,134.75.254.214,233.0188481675393
2025-01-20 04:00:00+00:00,145.40.89.243,134.75.254.68,351.0073336825563
2025-01-20 04:00:00+00:00,145.40.89.243,137.132.22.29,233.23794549266248
2025-01-20 04:00:00+00:00,145.40.89.243,141.44.25.151,110.02774869109948
2025-01-20 04:00:00+00:00,145.40.89.243,145.40.89.243,1.0
2025-01-20 04:00:00+00:00,145.40.89.243,200.129.206.243,133.0371727748691
2025-01-20 04:00:00+00:00,145.40.89.243,62.40.110.132,102.6303664921466
2025-01-20 04:00:00+00:00,145.40.89.243,62.40.110.140,86.034554973822
2025-01-20 04:00:00+00:00,145.40.89.243,62.40.110.148,94.0507853403141
2025-01-20 04:00:00+00:00,200.129.206.243,128.112.49.68,157.28
2025-01-20 04:00:00+00:00,200.129.206.243,129.132.230.98,149.06416666666667
2025-01-20 04:00:00+00:00,200.129.206.243,134.75.253.186,244.9911111111111
2025-01-20 04:00:00+00:00,200.129.206.243,134.75.254.171,156.10666666666665
2025-01-20 04:00:00+00:00,200.129.206.243,134.75.254.214,310.15555555555557
2025-01-20 04:00:00+00:00,200.129.206.243,134.75.254.68,461.0397222222222
2025-01-20 04:00:00+00:00,200.129.206.243,137.132.22.29,345.99
2025-01-20 04:00:00+00:00,200.129.206.243,141.44.25.151,177.08388888888888
2025-01-20 04:00:00+00:00,200.129.206.243,145.40.89.243,133.05001389274798
2025-01-20 04:00:00+00:00,200.129.206.243,200.129.206.243,1.413793103448276
2025-01-20 04:00:00+00:00,200.129.206.243,62.40.110.132,141.02638888888887
2025-01-20 04:00:00+00:00,200.129.206.243,62.40.110.140,153.68444444444444
2025-01-20 04:00:00+00:00,200.129.206.243,62.40.110.148,145.17111111111112
2025-01-20 05:00:00+00:00,10.0.0.1,128.112.49.68,336.1463844797178
2025-01-20 05:00:00+00:00,10.0.0.1,129.132.230.98,429.0123456790123
2025-01-20 05:00:00+00:00,10.0.0.1,134.75.253.186,410.0440917107584
2025-01-20 05:00:00+00:00,10.0.0.1,134.75.254.171,322.0029394473839
2025-01-20 05:00:00+00:00,10.0.0.1,134.75.254.214,168.0
2025-01-20 05:00:00+00:00,10.0.0.1,137.132.22.29,357.4279835390946
2025-01-20 05:00:00+00:00,10.0.0.1,141.44.25.151,436.00293944738394
2025-01-20 05:00:00+00:00,10.0.0.1,145.40.89.243,350.98001175778955
2025-01-20 05:00:00+00:00,10.0.0.1,200.129.206.243,461.0099941211052
2025-01-20 05:00:00+00:00,10.0.0.1,62.40.110.132,422.0199882422105
2025-01-20 05:00:00+00:00,10.0.0.1,62.40.110.140,417.00705467372126
2025-01-20 05:00:00+00:00,10.0.0.1,62.40.110.148,425.0217519106408
2025-01-20 05:00:00+00:00,134.75.253.186,128.112.49.68,107.99916666666665
2025-01-20 05:00:00+00:00,134.75.253.186,129.132.230.98,18.973333333333333
2025-01-20 05:00:00+00:00,134.75.253.186,134.75.253.186,1.0
2025-01-20 05:00:00+00:00,134.75.253.186,134.75.254.171,88.00972222222222
2025-01-20 05:00:00+00:00,134.75.253.186,134.75.254.214,242.1486111111111
2025-01-20 05:00:00+00:00,134.75.253.186,134.75.254.68,410.0211111111111
2025-01-20 05:00:00+00:00,134.75.253.186,137.132.22.29,481.00666666666666
2025-01-20 05:00:00+00:00,134.75.253.186,141.44.25.151,25.038611111111113
2025-01-20 05:00:00+00:00,134.75.253.186,145.40.89.243,486.9983333333333
2025-01-20 05:00:00+00:00,134.75.253.186,200.129.206.243,244.9636111111111
2025-01-20 05:00:00+00:00,134.75.253.186,62.40.110.132,12.000833333333333
2025-01-20 05:00:00+00:00,134.75.253.186,62.40.110.140,6.7011111111111115
2025-01-20 05:00:00+00:00,134.75.253.186,62.40.110.148,15.000277777777775
2025-01-20 05:00:00+00:00,200.129.206.243,128.112.49.68,157.29416666666665
2025-01-20 05:00:00+00:00,200.129.206.243,129.132.230.98,149.05890525145873
2025-01-20 05:00:00+00:00,200.129.206.243,134.75.253.186,244.9704084467908
2025-01-20 05:00:00+00:00,200.129.206.243,134.75.254.171,156.1186111111111
2025-01-20 05:00:00+00:00,200.129.206.243,134.75.254.214,310.12472222222226
2025-01-20 05:00:00+00:00,200.129.206.243,134.75.254.68,461.02916666666664
2025-01-20 05:00:00+00:00,200.129.206.243,137.132.22.29,345.97305555555556
2025-01-20 05:00:00+00:00,200.129.206.243,141.44.25.151,177.07589658048371
2025-01-20 05:00:00+00:00,200.129.206.243,145.40.89.243,133.03388888888887
2025-01-20 05:00:00+00:00,200.129.206.243,200.129.206.243,1.3373493975903614
2025-01-20 05:00:00+00:00,200.129.206.243,62.40.110.132,141.01694444444445
2025-01-20 05:00:00+00:00,200.129.206.243,62.40.110.140,153.71464295637676
2025-01-20 05:00:00+00:00,200.129.206.243,62.40.110.148,145.194220616838
2025-01-20 06:00:00+00:00,134.75.253.186,128.112.49.68,108.00194444444443
2025-01-20 06:00:00+00:00,134.75.253.186,129.132.230.98,18.972222222222225
2025-01-20 06:00:00+00:00,134.75.253.186,134.75.253.186,1.5
2025-01-20 06:00:00+00:00,134.75.253.186,134.75.254.171,88.00944444444445
2025-01-20 06:00:00+00:00,134.75.253.186,134.75.254.214,242.18416666666664
2025-01-20 06:00:00+00:00,134.75.253.186,134.75.254.68,410.0202777777778
2025-01-20 06:00:00+00:00,134.75.253.186,137.132.22.29,481.00916666666666
2025-01-20 06:00:00+00:00,134.75.253.186,141.44.25.151,25.01833333333333
2025-01-20 06:00:00+00:00,134.75.253.186,145.40.89.243,487.0380555555556
2025-01-20 06:00:00+00:00,134.75.253.186,200.129.206.243,244.98611111111111
2025-01-20 06:00:00+00:00,134.75.253.186,62.40.110.132,12.001666666666665
2025-01-20 06:00:00+00:00,134.75.253.186,62.40.110.140,6.749444444444444
2025-01-20 06:00:00+00:00,134.75.253.186,62.40.110.148,15.000555555555556
2025-01-20 06:00:00+00:00,200.129.206.243,128.112.49.68,157.31777777777776
2025-01-20 06:00:00+00:00,200.129.206.243,129.132.230.98,149.0811336482356
2025-01-20 06:00:00+00:00,200.129.206.243,134.75.253.186,244.99597222222224
2025-01-20 06:00:00+00:00,200.129.206.243,134.75.254.171,156.15305555555557
2025-01-20 06:00:00+00:00,200.129.206.243,134.75.254.214,310.12194444444447
2025-01-20 06:00:00+00:00,200.129.206.243,134.75.254.68,461.27821011673154
2025-01-20 06:00:00+00:00,200.129.206.243,137.132.22.29,345.98805555555555
2025-01-20 06:00:00+00:00,200.129.206.243,141.44.25.151,177.0864369093941
2025-01-20 06:00:00+00:00,200.129.206.243,145.40.89.243,133.05195887746595
2025-01-20 06:00:00+00:00,200.129.206.243,200.129.206.243,1.263157894736842
2025-01-20 06:00:00+00:00,200.129.206.243,62.40.110.132,141.02390881289963
2025-01-20 06:00:00+00:00,200.129.206.243,62.40.110.140,153.74965268130035
2025-01-20 06:00:00+00:00,200.129.206.243,62.40.110.148,145.22811892192277
2025-01-20 07:00:00+00:00,134.75.253.186,128.112.49.68,107.9988882712618
2025-01-20 07:00:00+00:00,134.75.253.186,129.132.230.98,18.9949986107252
2025-01-20 07:00:00+00:00,134.75.253.186,134.75.254.171,88.0202834120589
2025-01-20 07:00:00+00:00,134.75.253.186,134.75.254.214,242.21206225680933
2025-01-20 07:00:00+00:00,134.75.253.186,134.75.254.68,410.0530850472485
2025-01-20 07:00:00+00:00,134.75.253.186,137.132.22.29,481.0219566425792
2025-01-20 07:00:00+00:00,134.75.253.186,141.44.25.151,25.05279244234509
2025-01-20 07:00:00+00:00,134.75.253.186,145.40.89.243,487.0119510839355
2025-01-20 07:00:00+00:00,134.75.253.186,200.129.206.243,244.98443147067
2025-01-20 07:00:00+00:00,134.75.253.186,62.40.110.132,12.001111419838844
2025-01-20 07:00:00+00:00,134.75.253.186,62.40.110.140,6.8102250625173655
2025-01-20 07:00:00+00:00,134.75.253.186,62.40.110.148,15.000277854959712
2025-01-20 07:00:00+00:00,200.129.206.243,128.112.49.68,157.29736111111112
2025-01-20 07:00:00+00:00,200.129.206.243,129.132.230.98,149.09416666666667
2025-01-20 07:00:00+00:00,200.129.206.243,134.75.253.186,245.00013890818167
2025-01-20 07:00:00+00:00,200.129.206.243,134.75.254.171,156.12916666666666
2025-01-20 07:00:00+00:00,200.129.206.243,134.75.254.214,310.18888888888887
2025-01-20 07:00:00+00:00,200.129.206.243,134.75.254.68,461.0994444444445
2025-01-20 07:00:00+00:00,200.129.206.243,137.132.22.29,345.99055555555555
2025-01-20 07:00:00+00:00,200.129.206.243,141.44.25.151,177.09833333333333
2025-01-20 07:00:00+00:00,200.129.206.243,145.40.89.243,133.0536111111111
2025-01-20 07:00:00+00:00,200.129.206.243,200.129.206.243,1.6
