"hour","avg_rtt","success_ratio","prcount","src_scion_addr"
"2025-01-20 08:00:00+00","223.5326937048591820","1.00000000000000000000","46798","71-2:0:5c,127.0.0.1:0"
"2025-01-20 09:00:00+00","123.0410383189122373","1.00000000000000000000","4045","71-20965,10.0.1.1:0"
"2025-01-20 09:00:00+00","117.6955865272938444","1.00000000000000000000","8610","71-20965,10.0.2.1:0"
"2025-01-20 09:00:00+00","122.2200100806451613","1.00000000000000000000","3968","71-20965,10.0.3.1:0"
"2025-01-20 09:00:00+00","154.5429248075784488","1.00000000000000000000","5067","71-225,10.230.53.144:0"
"2025-01-20 09:00:00+00","286.3711264141662568","1.00000000000000000000","8132","71-2:0:3b,10.1.0.1:0"
"2025-01-20 09:00:00+00","240.6866892272983644","1.00000000000000000000","3546","71-2:0:3d,10.0.0.1:0"
"2025-01-20 09:00:00+00","102.0481372549019608","1.00000000000000000000","10200","71-2:0:3e,10.10.0.1:0"
"2025-01-20 09:00:00+00","144.2468430547203848","1.00000000000000000000","3326","71-2:0:3f,10.10.0.1:0"
"2025-01-20 09:00:00+00","232.4252884998010346","1.00000000000000000000","10052","71-2:0:48,127.0.0.1:0"
"2025-01-20 09:00:00+00","120.2397753030452350","1.00000000000000000000","10147","71-2:0:4a,141.44.25.151:0"
"2025-01-20 09:00:00+00","223.5453748904744023","1.00000000000000000000","7989","71-2:0:5c,127.0.0.1:0"
"2025-01-20 10:00:00+00","4.0000000000000000","1.00000000000000000000","1","71-20965,10.0.3.1:0"
"2025-01-20 10:00:00+00","2.0000000000000000","1.00000000000000000000","2","71-2:0:3d,10.0.0.1:0"
"2025-01-20 11:00:00+00","115.4358469162338050","1.00000000000000000000","33498","71-20965,10.0.1.1:0"
"2025-01-20 11:00:00+00","110.8562597061283001","1.00000000000000000000","33484","71-20965,10.0.2.1:0"
"2025-01-20 11:00:00+00","114.6784019738090719","1.00000000000000000000","10538","71-20965,10.0.3.1:0"
"2025-01-20 11:00:00+00","156.7784136748688987","1.00000000000000000000","39664","71-225,10.230.53.144:0"
"2025-01-20 11:00:00+00","283.5392024508022223","1.00000000000000000000","77036","71-2:0:3b,10.1.0.1:0"
"2025-01-20 11:00:00+00","234.2064818965744574","1.00000000000000000000","37921","71-2:0:3d,10.0.0.1:0"
"2025-01-20 11:00:00+00","98.2158407033335078","1.00000000000000000000","38218","71-2:0:3e,10.10.0.1:0"
"2025-01-20 11:00:00+00","139.9782696502140722","1.00000000000000000000","37137","71-2:0:3f,10.10.0.1:0"
"2025-01-20 11:00:00+00","185.4535160002022142","1.00000000000000000000","39562","71-2:0:48,127.0.0.1:0"
"2025-01-20 11:00:00+00","120.6500446783161239","1.00000000000000000000","40288","71-2:0:4a,141.44.25.151:0"
"2025-01-20 11:00:00+00","215.6092476003715554","1.00000000000000000000","38756","71-2:0:5c,127.0.0.1:0"
"2025-01-20 12:00:00+00","114.6467140005558784","1.00000000000000000000","39577","71-20965,10.0.1.1:0"
"2025-01-20 12:00:00+00","110.4487568223165555","1.00000000000000000000","39576","71-20965,10.0.2.1:0"
"2025-01-20 12:00:00+00","155.2262747116085595","1.00000000000000000000","46638","71-225,10.230.53.144:0"
"2025-01-20 12:00:00+00","282.8344029435673641","1.00000000000000000000","93492","71-2:0:3b,10.1.0.1:0"
"2025-01-20 12:00:00+00","231.2752073377193922","1.00000000000000000000","46663","71-2:0:3d,10.0.0.1:0"
"2025-01-20 12:00:00+00","97.2101444622792937","1.00000000000000000000","46725","71-2:0:3e,10.10.0.1:0"
"2025-01-20 12:00:00+00","139.3324202281336272","1.00000000000000000000","46727","71-2:0:3f,10.10.0.1:0"
"2025-01-20 12:00:00+00","183.0497157269268585","1.00000000000000000000","46786","71-2:0:48,127.0.0.1:0"
"2025-01-20 12:00:00+00","119.6388295143638851","1.00000000000000000000","46784","71-2:0:4a,141.44.25.151:0"
"2025-01-20 12:00:00+00","213.4155177941647964","1.00000000000000000000","46785","71-2:0:5c,127.0.0.1:0"
"2025-01-20 13:00:00+00","113.7098232323232323","1.00000000000000000000","39600","71-20965,10.0.1.1:0"
"2025-01-20 13:00:00+00","109.6273514054788642","1.00000000000000000000","13981","71-20965,10.0.2.1:0"
"2025-01-20 13:00:00+00","154.1699608966003547","1.00000000000000000000","46799","71-225,10.230.53.144:0"
"2025-01-20 13:00:00+00","282.1981604278074866","1.00000000000000000000","93500","71-2:0:3b,10.1.0.1:0"
"2025-01-20 13:00:00+00","227.0595299145299145","1.00000000000000000000","46800","71-2:0:3d,10.0.0.1:0"
"2025-01-20 13:00:00+00","96.4758648689074553","1.00000000000000000000","46799","71-2:0:3e,10.10.0.1:0"
"2025-01-20 13:00:00+00","138.3775370386229340","1.00000000000000000000","46708","71-2:0:3f,10.10.0.1:0"
"2025-01-20 13:00:00+00","182.1470085470085470","1.00000000000000000000","46800","71-2:0:48,127.0.0.1:0"
"2025-01-20 13:00:00+00","118.9142007403128143","1.00000000000000000000","46737","71-2:0:4a,141.44.25.151:0"
"2025-01-20 13:00:00+00","212.7476535608150001","1.00000000000000000000","46773","71-2:0:5c,127.0.0.1:0"
"2025-01-20 14:00:00+00","113.8235368410417035","1.00000000000000000000","39589","71-20965,10.0.1.1:0"
"2025-01-20 14:00:00+00","154.1846153846153846","1.00000000000000000000","46800","71-225,10.230.53.144:0"
"2025-01-20 14:00:00+00","282.0951116630623300","1.00000000000000000000","93406","71-2:0:3b,10.1.0.1:0"
"2025-01-20 14:00:00+00","226.7649701559591811","1.00000000000000000000","46743","71-2:0:3d,10.0.0.1:0"
"2025-01-20 14:00:00+00","96.4922507962974839","1.00000000000000000000","46779","71-2:0:3e,10.10.0.1:0"
"2025-01-20 14:00:00+00","138.4153744144760764","1.00000000000000000000","46753","71-2:0:3f,10.10.0.1:0"
"2025-01-20 14:00:00+00","182.1183333333333333","1.00000000000000000000","46800","71-2:0:48,127.0.0.1:0"
"2025-01-20 14:00:00+00","118.9182051282051282","1.00000000000000000000","46800","71-2:0:4a,141.44.25.151:0"
"2025-01-20 14:00:00+00","212.2862881685506101","1.00000000000000000000","46799","71-2:0:5c,127.0.0.1:0"
"2025-01-20 15:00:00+00","114.2960491393038599","1.00000000000000000000","39561","71-20965,10.0.1.1:0"
"2025-01-20 15:00:00+00","154.6723330553595484","1.00000000000000000000","46767","71-225,10.230.53.144:0"
"2025-01-20 15:00:00+00","282.2302916113561427","1.00000000000000000000","93412","71-2:0:3b,10.1.0.1:0"
"2025-01-20 15:00:00+00","226.7674950319451270","1.00000000000000000000","46799","71-2:0:3d,10.0.0.1:0"
"2025-01-20 15:00:00+00","96.5724572649572650","1.00000000000000000000","46800","71-2:0:3e,10.10.0.1:0"
"2025-01-20 15:00:00+00","138.3869671184846282","1.00000000000000000000","46774","71-2:0:3f,10.10.0.1:0"
"2025-01-20 15:00:00+00","183.1922220318656844","1.00000000000000000000","46696","71-2:0:48,127.0.0.1:0"
"2025-01-20 15:00:00+00","118.9219214085771063","1.00000000000000000000","46799","71-2:0:4a,141.44.25.151:0"
"2025-01-20 15:00:00+00","212.5853408289335870","1.00000000000000000000","46783","71-2:0:5c,127.0.0.1:0"
"2025-01-20 16:00:00+00","124.0731330428614855","1.00000000000000000000","39476","71-20965,10.0.1.1:0"
"2025-01-20 16:00:00+00","116.1645270070401704","1.00000000000000000000","16903","71-20965,10.0.2.1:0"
"2025-01-20 16:00:00+00","120.8081853463483476","1.00000000000000000000","17006","71-20965,10.0.3.1:0"
"2025-01-20 16:00:00+00","155.9240596320392951","1.00000000000000000000","46418","71-225,10.230.53.144:0"
"2025-01-20 16:00:00+00","285.1864706771136869","1.00000000000000000000","92658","71-2:0:3b,10.1.0.1:0"
"2025-01-20 16:00:00+00","234.2119361614586717","1.00000000000000000000","46179","71-2:0:3d,10.0.0.1:0"
"2025-01-20 16:00:00+00","100.7497802268487746","1.00000000000000000000","46639","71-2:0:3e,10.10.0.1:0"
"2025-01-20 16:00:00+00","142.6749974806006248","1.00000000000000000000","29769","71-2:0:3f,10.10.0.1:0"
"2025-01-20 16:00:00+00","232.3100956886356306","1.00000000000000000000","46505","71-2:0:48,127.0.0.1:0"
"2025-01-20 16:00:00+00","118.8483425532827308","1.00000000000000000000","46638","71-2:0:4a,141.44.25.151:0"
"2025-01-20 16:00:00+00","224.9477395360835823","1.00000000000000000000","46517","71-2:0:5c,127.0.0.1:0"
"2025-01-20 17:00:00+00","121.5211481404816118","1.00000000000000000000","14493","71-20965,10.0.1.1:0"
"2025-01-20 17:00:00+00","116.2377940804452315","1.00000000000000000000","39530","71-20965,10.0.2.1:0"
"2025-01-20 17:00:00+00","120.9181988079604000","1.00000000000000000000","39596","71-20965,10.0.3.1:0"
"2025-01-20 17:00:00+00","153.4233818407162852","1.00000000000000000000","46797","71-225,10.230.53.144:0"
"2025-01-20 17:00:00+00","233.3146538807311957","1.00000000000000000000","46718","71-2:0:3d,10.0.0.1:0"
"2025-01-20 17:00:00+00","100.8493279483727589","1.00000000000000000000","46797","71-2:0:3e,10.10.0.1:0"
"2025-01-20 17:00:00+00","231.3054961962560903","1.00000000000000000000","46796","71-2:0:48,127.0.0.1:0"
"2025-01-20 17:00:00+00","118.8979783732957217","1.00000000000000000000","46794","71-2:0:4a,141.44.25.151:0"
"2025-01-20 17:00:00+00","222.3175352687419844","1.00000000000000000000","17154","71-2:0:5c,127.0.0.1:0"
"2025-01-20 18:00:00+00","116.4519779720103067","1.00000000000000000000","39586","71-20965,10.0.2.1:0"
"2025-01-20 18:00:00+00","120.7886864909931533","1.00000000000000000000","39581","71-20965,10.0.3.1:0"
"2025-01-20 18:00:00+00","153.7057502246181491","1.00000000000000000000","46746","71-225,10.230.53.144:0"
"2025-01-20 18:00:00+00","233.2539329685362517","1.00000000000000000000","46784","71-2:0:3d,10.0.0.1:0"
"2025-01-20 18:00:00+00","100.7960470085470085","1.00000000000000000000","46800","71-2:0:3e,10.10.0.1:0"
"2025-01-20 18:00:00+00","231.3210053475935829","1.00000000000000000000","46750","71-2:0:48,127.0.0.1:0"
"2025-01-20 18:00:00+00","118.8656808906173209","1.00000000000000000000","46799","71-2:0:4a,141.44.25.151:0"
"2025-01-20 19:00:00+00","116.4101456960331288","1.00000000000000000000","39603","71-20965,10.0.2.1:0"
"2025-01-20 19:00:00+00","120.7933333333333333","1.00000000000000000000","39600","71-20965,10.0.3.1:0"
"2025-01-20 19:00:00+00","153.3696107784431138","1.00000000000000000000","46760","71-225,10.230.53.144:0"
"2025-01-20 19:00:00+00","233.4783333333333333","1.00000000000000000000","46800","71-2:0:3d,10.0.0.1:0"
"2025-01-20 19:00:00+00","100.7794523183479767","1.00000000000000000000","46779","71-2:0:3e,10.10.0.1:0"
"2025-01-20 19:00:00+00","231.3169658119658120","1.00000000000000000000","46800","71-2:0:48,127.0.0.1:0"
"2025-01-20 19:00:00+00","118.7809867629362214","1.00000000000000000000","5817","71-2:0:4a,141.44.25.151:0"
"2025-01-20 20:00:00+00","116.1901388853752941","1.00000000000000000000","39529","71-20965,10.0.2.1:0"
"2025-01-20 20:00:00+00","120.7194573565076799","1.00000000000000000000","39584","71-20965,10.0.3.1:0"
"2025-01-20 20:00:00+00","153.3092724008207934","1.00000000000000000000","46784","71-225,10.230.53.144:0"
"2025-01-20 20:00:00+00","233.4100585645278502","1.00000000000000000000","46786","71-2:0:3d,10.0.0.1:0"
"2025-01-20 20:00:00+00","100.7283567366833005","1.00000000000000000000","34468","71-2:0:3e,10.10.0.1:0"
"2025-01-20 20:00:00+00","231.6015090629274966","1.00000000000000000000","46784","71-2:0:48,127.0.0.1:0"
"2025-01-20 21:00:00+00","116.3441753579635849","1.00000000000000000000","39599","71-20965,10.0.2.1:0"
"2025-01-20 21:00:00+00","120.7848674065272897","1.00000000000000000000","39557","71-20965,10.0.3.1:0"
"2025-01-20 21:00:00+00","153.2930276036511602","1.00000000000000000000","18186","71-225,10.230.53.144:0"
"2025-01-20 21:00:00+00","233.7227542472738179","1.00000000000000000000","46677","71-2:0:3d,10.0.0.1:0"
"2025-01-20 21:00:00+00","231.4685062089896766","1.00000000000000000000","46787","71-2:0:48,127.0.0.1:0"
"2025-01-20 22:00:00+00","116.3164064473750695","1.00000000000000000000","39582","71-20965,10.0.2.1:0"
"2025-01-20 22:00:00+00","120.8789615899391399","1.00000000000000000000","39599","71-20965,10.0.3.1:0"
"2025-01-20 22:00:00+00","233.6841226699766730","1.00000000000000000000","46727","71-2:0:3d,10.0.0.1:0"
"2025-01-20 22:00:00+00","231.4970297875977606","1.00000000000000000000","46798","71-2:0:48,127.0.0.1:0"
"2025-01-20 23:00:00+00","116.6766723842195540","1.00000000000000000000","20988","71-20965,10.0.2.1:0"
"2025-01-20 23:00:00+00","120.7783387311868927","1.00000000000000000000","20996","71-20965,10.0.3.1:0"
"2025-01-20 23:00:00+00","233.4054937717298704","1.00000000000000000000","43431","71-2:0:3d,10.0.0.1:0"
"2025-01-20 23:00:00+00","231.5211857580151442","1.00000000000000000000","24828","71-2:0:48,127.0.0.1:0"
"2025-01-21 00:00:00+00","233.2172550909748162","1.00000000000000000000","16598","71-2:0:3d,10.0.0.1:0"
"2025-01-21 08:00:00+00","121.6678120384603792","1.00000000000000000000","33177","71-20965,10.0.1.1:0"
"2025-01-21 08:00:00+00","116.3320265740962413","1.00000000000000000000","33416","71-20965,10.0.2.1:0"
"2025-01-21 08:00:00+00","120.5600299177262528","1.00000000000000000000","33425","71-20965,10.0.3.1:0"
"2025-01-21 08:00:00+00","153.6188931684573282","1.00000000000000000000","39464","71-225,10.230.53.144:0"
"2025-01-21 08:00:00+00","285.0565075362484956","1.00000000000000000000","17449","71-2:0:3b,10.1.0.1:0"
"2025-01-21 08:00:00+00","233.3478464693817756","1.00000000000000000000","17065","71-2:0:3d,10.0.0.1:0"
"2025-01-21 08:00:00+00","100.6934696996414507","1.00000000000000000000","17013","71-2:0:3e,10.10.0.1:0"
"2025-01-21 08:00:00+00","142.6134278565471226","1.00000000000000000000","16786","71-2:0:3f,10.10.0.1:0"
"2025-01-21 08:00:00+00","231.1833917060047713","1.00000000000000000000","39402","71-2:0:48,127.0.0.1:0"
"2025-01-21 08:00:00+00","118.9032282663955262","1.00000000000000000000","39340","71-2:0:4a,141.44.25.151:0"
"2025-01-21 08:00:00+00","222.4454765237307545","1.00000000000000000000","39295","71-2:0:5c,127.0.0.1:0"
"2025-01-21 09:00:00+00","122.1796474687435950","1.00000000000000000000","19516","71-20965,10.0.1.1:0"
"2025-01-21 09:00:00+00","118.0735218728639781","1.00000000000000000000","23408","71-20965,10.0.2.1:0"
"2025-01-21 09:00:00+00","120.3973366214549938","1.00000000000000000000","20275","71-20965,10.0.3.1:0"
"2025-01-21 09:00:00+00","146.4184847047664216","1.00000000000000000000","16868","71-225,10.230.53.144:0"
"2025-01-21 09:00:00+00","274.8980373384394447","1.00000000000000000000","22979","71-2:0:3b,10.1.0.1:0"
"2025-01-21 09:00:00+00","239.5275254237288136","1.00000000000000000000","29500","71-2:0:3d,10.0.0.1:0"
"2025-01-21 09:00:00+00","101.6780261799101287","1.00000000000000000000","35829","71-2:0:3e,10.10.0.1:0"
"2025-01-21 09:00:00+00","138.0973081515250190","1.00000000000000000000","18426","71-2:0:3f,10.10.0.1:0"
"2025-01-21 09:00:00+00","225.9559827860417251","1.00000000000000000000","21378","71-2:0:48,127.0.0.1:0"
"2025-01-21 09:00:00+00","128.7292564921173024","1.00000000000000000000","30383","71-2:0:4a,141.44.25.151:0"
"2025-01-21 09:00:00+00","242.4119007569386039","1.00000000000000000000","14268","71-2:0:5c,127.0.0.1:0"
"2025-01-21 10:00:00+00","118.0759361208426225","1.00000000000000000000","21979","71-20965,10.0.1.1:0"
"2025-01-21 10:00:00+00","113.0225431965442765","1.00000000000000000000","22224","71-20965,10.0.2.1:0"
"2025-01-21 10:00:00+00","121.2950632352559275","1.00000000000000000000","38507","71-20965,10.0.3.1:0"
"2025-01-21 10:00:00+00","144.0116135662898253","1.00000000000000000000","19460","71-225,10.230.53.144:0"
"2025-01-21 10:00:00+00","275.3607906308502765","1.00000000000000000000","22969","71-2:0:3b,10.1.0.1:0"
"2025-01-21 10:00:00+00","252.5214269168403984","1.00000000000000000000","21585","71-2:0:3d,10.0.0.1:0"
"2025-01-21 10:00:00+00","93.8906155912733336","1.00000000000000000000","43178","71-2:0:3e,10.10.0.1:0"
"2025-01-21 10:00:00+00","235.7253039787035038","1.00000000000000000000","41697","71-2:0:48,127.0.0.1:0"
"2025-01-21 10:00:00+00","123.5089874176153385","1.00000000000000000000","20028","71-2:0:4a,141.44.25.151:0"
"2025-01-21 10:00:00+00","222.2124542124542125","1.00000000000000000000","40950","71-2:0:5c,127.0.0.1:0"
"2025-01-21 11:00:00+00","114.3667300599354541","1.00000000000000000000","34704","71-20965,10.0.1.1:0"
"2025-01-21 11:00:00+00","116.3564742195010879","1.00000000000000000000","39526","71-20965,10.0.2.1:0"
"2025-01-21 11:00:00+00","121.1863537614308089","1.00000000000000000000","39586","71-20965,10.0.3.1:0"
"2025-01-21 11:00:00+00","154.5428504193051515","1.00000000000000000000","46744","71-225,10.230.53.144:0"
"2025-01-21 11:00:00+00","273.5119747996479363","1.00000000000000000000","21587","71-2:0:3b,10.1.0.1:0"
"2025-01-21 11:00:00+00","253.0888930043057549","1.00000000000000000000","21599","71-2:0:3d,10.0.0.1:0"
"2025-01-21 11:00:00+00","95.1748797531536437","1.00000000000000000000","44076","71-2:0:3e,10.10.0.1:0"
"2025-01-21 11:00:00+00","196.8785208631862609","1.00000000000000000000","46757","71-2:0:48,127.0.0.1:0"
"2025-01-21 11:00:00+00","119.4331715452543351","1.00000000000000000000","46769","71-2:0:4a,141.44.25.151:0"
"2025-01-21 11:00:00+00","226.8286545703526190","1.00000000000000000000","46736","71-2:0:5c,127.0.0.1:0"
"2025-01-21 12:00:00+00","113.7685894034715379","1.00000000000000000000","39579","71-20965,10.0.1.1:0"
"2025-01-21 12:00:00+00","110.4886360737698646","1.00000000000000000000","39203","71-20965,10.0.2.1:0"
"2025-01-21 12:00:00+00","120.9779944923069149","1.00000000000000000000","39581","71-20965,10.0.3.1:0"
"2025-01-21 12:00:00+00","155.1080861438439659","1.00000000000000000000","46759","71-225,10.230.53.144:0"
"2025-01-21 12:00:00+00","279.8710212776497981","1.00000000000000000000","40371","71-2:0:3b,10.1.0.1:0"
"2025-01-21 12:00:00+00","230.5763239875389408","1.00000000000000000000","40446","71-2:0:3d,10.0.0.1:0"
"2025-01-21 12:00:00+00","98.1465375323370320","1.00000000000000000000","46773","71-2:0:3e,10.10.0.1:0"
"2025-01-21 12:00:00+00","138.7306788212360968","1.00000000000000000000","34884","71-2:0:3f,10.10.0.1:0"
"2025-01-21 12:00:00+00","182.7457757625016041","1.00000000000000000000","46754","71-2:0:48,127.0.0.1:0"
"2025-01-21 12:00:00+00","119.1887478089863623","1.00000000000000000000","46782","71-2:0:4a,141.44.25.151:0"
"2025-01-21 12:00:00+00","216.7205800573212987","1.00000000000000000000","46754","71-2:0:5c,127.0.0.1:0"
"2025-01-21 13:00:00+00","114.2968228270767985","1.00000000000000000000","39532","71-20965,10.0.1.1:0"
"2025-01-21 13:00:00+00","110.2438311605804173","1.00000000000000000000","39351","71-20965,10.0.2.1:0"
"2025-01-21 13:00:00+00","118.4198525210198362","1.00000000000000000000","36751","71-20965,10.0.3.1:0"
"2025-01-21 13:00:00+00","157.1727298394978607","1.00000000000000000000","46043","71-225,10.230.53.144:0"
"2025-01-21 13:00:00+00","281.4625495023011881","1.00000000000000000000","46715","71-2:0:3b,10.1.0.1:0"
"2025-01-21 13:00:00+00","227.5653772959565506","1.00000000000000000000","46767","71-2:0:3d,10.0.0.1:0"
"2025-01-21 13:00:00+00","98.6398401094438032","1.00000000000000000000","46782","71-2:0:3e,10.10.0.1:0"
"2025-01-21 13:00:00+00","139.0887685425005887","1.00000000000000000000","46717","71-2:0:3f,10.10.0.1:0"
"2025-01-21 13:00:00+00","183.8581473093928610","1.00000000000000000000","46365","71-2:0:48,127.0.0.1:0"
"2025-01-21 13:00:00+00","123.5264173186153681","1.00000000000000000000","46655","71-2:0:4a,141.44.25.151:0"
"2025-01-21 13:00:00+00","221.3301196023276288","1.00000000000000000000","46571","71-2:0:5c,127.0.0.1:0"
"2025-01-21 14:00:00+00","114.2736895416561155","1.00000000000000000000","39490","71-20965,10.0.1.1:0"
"2025-01-21 14:00:00+00","109.9486775578647831","1.00000000000000000000","39359","71-20965,10.0.2.1:0"
"2025-01-21 14:00:00+00","117.4221120917671298","1.00000000000000000000","35917","71-20965,10.0.3.1:0"
"2025-01-21 14:00:00+00","156.5408900888346978","1.00000000000000000000","45928","71-225,10.230.53.144:0"
