hour,avg_rtt,success_ratio,prcount,src_scion_addr,src_addr
2025-01-25 03:00:00+00:00,231.4511724698,1.0,39404,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-25 03:00:00+00:00,90.01118336158692,1.0,39523,"71-2:0:48,127.0.0.1:0",127.0.0.1
2025-01-25 03:00:00+00:00,114.22627127228525,1.0,39488,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-25 03:00:00+00:00,205.35275770254847,1.0,39435,"71-2:0:5c,127.0.0.1:0",127.0.0.1
2025-01-25 04:00:00+00:00,231.36408332910943,1.0,39458,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-25 04:00:00+00:00,89.96698351703914,1.0,39556,"71-2:0:48,127.0.0.1:0",127.0.0.1
2025-01-25 04:00:00+00:00,114.17986304844028,1.0,39430,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-25 04:00:00+00:00,204.7824580044525,1.0,39528,"71-2:0:5c,127.0.0.1:0",127.0.0.1
2025-01-25 05:00:00+00:00,231.5534955875995,1.0,39321,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-25 05:00:00+00:00,2.0022253129346317,1.0,3595,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-25 05:00:00+00:00,90.05686244751354,1.0,39534,"71-2:0:48,127.0.0.1:0",127.0.0.1
2025-01-25 05:00:00+00:00,114.22950611644077,1.0,39402,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-25 05:00:00+00:00,205.30002023574644,1.0,39534,"71-2:0:5c,127.0.0.1:0",127.0.0.1
2025-01-25 06:00:00+00:00,114.24176910404258,1.0,39455,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-25 08:00:00+00:00,79.62845924722448,1.0,36930,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-25 08:00:00+00:00,99.60234960051224,1.0,35921,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-25 10:00:00+00:00,81.64961008709743,1.0,39496,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-25 10:00:00+00:00,92.47476720878896,1.0,39413,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-25 11:00:00+00:00,90.36627951112125,1.0,39519,"71-2:0:48,127.0.0.1:0",127.0.0.1
2025-01-25 11:00:00+00:00,209.6184858172223,1.0,39414,"71-2:0:5c,127.0.0.1:0",127.0.0.1
2025-01-25 12:00:00+00:00,114.59165126699239,1.0,39503,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-25 14:00:00+00:00,98.70191553429997,1.0,39519,"71-225,10.230.53.144:0",10.230.53.144
2025-01-25 14:00:00+00:00,235.8143826052264,1.0,40104,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-25 14:00:00+00:00,82.15355256173697,1.0,39563,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-25 14:00:00+00:00,92.86826363085356,1.0,37947,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-25 14:00:00+00:00,114.99204237309613,1.0,39459,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-25 15:00:00+00:00,125.0178954586679,1.0,45207,"71-225,10.230.53.144:0",10.230.53.144
2025-01-25 15:00:00+00:00,264.9958253050738,1.0,46710,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-25 15:00:00+00:00,93.80607450622368,1.0,44909,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-25 15:00:00+00:00,116.00289403383792,1.0,44920,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-25 15:00:00+00:00,125.9386164194396,1.0,44898,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-25 16:00:00+00:00,125.02236655340015,1.0,46498,"71-225,10.230.53.144:0",10.230.53.144
2025-01-25 16:00:00+00:00,264.6867051024594,1.0,46311,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-25 16:00:00+00:00,228.99772429635672,1.0,46579,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-25 16:00:00+00:00,97.16186120076088,1.0,46787,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-25 16:00:00+00:00,122.54919230108266,1.0,46552,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-25 16:00:00+00:00,117.8710949217913,1.0,46670,"71-2:0:48,127.0.0.1:0",127.0.0.1
2025-01-25 16:00:00+00:00,128.83492572405683,1.0,46785,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-25 16:00:00+00:00,219.8505646146264,1.0,46669,"71-2:0:5c,127.0.0.1:0",127.0.0.1
2025-01-25 17:00:00+00:00,124.99193789829349,1.0,46762,"71-225,10.230.53.144:0",10.230.53.144
2025-01-25 17:00:00+00:00,264.7893384163972,1.0,46691,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-25 17:00:00+00:00,97.05248979068226,1.0,46771,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-25 17:00:00+00:00,122.52205898077456,1.0,46761,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-25 17:00:00+00:00,117.71640290846877,1.0,46760,"71-2:0:48,127.0.0.1:0",127.0.0.1
2025-01-25 17:00:00+00:00,128.87258282116625,1.0,46697,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-25 17:00:00+00:00,219.78683580046203,1.0,46748,"71-2:0:5c,127.0.0.1:0",127.0.0.1
2025-01-25 18:00:00+00:00,125.0792566743026,1.0,46709,"71-225,10.230.53.144:0",10.230.53.144
2025-01-25 18:00:00+00:00,264.8012632480462,1.0,46705,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-25 18:00:00+00:00,228.62326686066413,1.0,46736,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-25 18:00:00+00:00,96.97983819185822,1.0,46722,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-25 18:00:00+00:00,122.742811296534,1.0,46740,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-25 18:00:00+00:00,117.79964470699028,1.0,46722,"71-2:0:48,127.0.0.1:0",127.0.0.1
2025-01-25 18:00:00+00:00,128.95231368520183,1.0,46722,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-25 18:00:00+00:00,219.96137780348303,1.0,46683,"71-2:0:5c,127.0.0.1:0",127.0.0.1
2025-01-25 19:00:00+00:00,125.44293838457261,1.0,46774,"71-225,10.230.53.144:0",10.230.53.144
2025-01-25 19:00:00+00:00,264.8179850124896,1.0,36030,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-25 19:00:00+00:00,229.59092566770352,1.0,46615,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-25 19:00:00+00:00,97.02564102564102,1.0,46605,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-25 19:00:00+00:00,122.63123836914228,1.0,23644,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-25 19:00:00+00:00,117.82585170769264,1.0,46759,"71-2:0:48,127.0.0.1:0",127.0.0.1
2025-01-25 19:00:00+00:00,128.83227144445394,1.0,46772,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-25 19:00:00+00:00,219.7475613930008,1.0,46748,"71-2:0:5c,127.0.0.1:0",127.0.0.1
2025-01-25 20:00:00+00:00,125.19797638401641,1.0,46748,"71-225,10.230.53.144:0",10.230.53.144
2025-01-25 20:00:00+00:00,264.7267179168719,1.0,46699,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-25 20:00:00+00:00,228.96595162221695,1.0,46757,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-25 20:00:00+00:00,97.01951396755507,1.0,46787,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-25 20:00:00+00:00,122.60914868036868,1.0,34934,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-25 20:00:00+00:00,117.86947782577084,1.0,46766,"71-2:0:48,127.0.0.1:0",127.0.0.1
2025-01-25 20:00:00+00:00,128.79685426920608,1.0,46730,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-25 20:00:00+00:00,219.6997305273964,1.0,46758,"71-2:0:5c,127.0.0.1:0",127.0.0.1
2025-01-25 21:00:00+00:00,125.1227623671322,1.0,46757,"71-225,10.230.53.144:0",10.230.53.144
2025-01-25 21:00:00+00:00,264.7464595901253,1.0,46746,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-25 21:00:00+00:00,227.71058236344473,1.0,46483,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-25 21:00:00+00:00,96.9650334694925,1.0,46759,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-25 21:00:00+00:00,122.61035346507096,1.0,46709,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-25 21:00:00+00:00,117.65487293574056,1.0,46748,"71-2:0:48,127.0.0.1:0",127.0.0.1
2025-01-25 21:00:00+00:00,128.7496043457804,1.0,46758,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-25 21:00:00+00:00,220.2996188926476,1.0,46706,"71-2:0:5c,127.0.0.1:0",127.0.0.1
2025-01-25 22:00:00+00:00,125.04653253424657,1.0,46720,"71-225,10.230.53.144:0",10.230.53.144
2025-01-25 22:00:00+00:00,264.762745266044,1.0,46684,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-25 22:00:00+00:00,229.1270807001007,1.0,46679,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-25 22:00:00+00:00,97.10180680283773,1.0,46657,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-25 22:00:00+00:00,122.51511779684591,1.0,46733,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-25 22:00:00+00:00,117.77839098162528,1.0,46749,"71-2:0:48,127.0.0.1:0",127.0.0.1
2025-01-25 22:00:00+00:00,128.74486916367368,1.0,46776,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-25 22:00:00+00:00,220.6743488690884,1.0,46688,"71-2:0:5c,127.0.0.1:0",127.0.0.1
2025-01-25 23:00:00+00:00,125.0675421336299,1.0,46756,"71-225,10.230.53.144:0",10.230.53.144
2025-01-25 23:00:00+00:00,264.7164252933579,1.0,36389,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-25 23:00:00+00:00,229.02050196682055,1.0,46776,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-25 23:00:00+00:00,97.17509677695318,1.0,46757,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-25 23:00:00+00:00,122.55251817070815,1.0,46641,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-25 23:00:00+00:00,117.76376740306678,1.0,46759,"71-2:0:48,127.0.0.1:0",127.0.0.1
2025-01-25 23:00:00+00:00,128.72081587274437,1.0,46772,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-25 23:00:00+00:00,220.3341060810956,1.0,46587,"71-2:0:5c,127.0.0.1:0",127.0.0.1
2025-01-26 00:00:00+00:00,125.07666452579748,1.0,46710,"71-225,10.230.53.144:0",10.230.53.144
2025-01-26 00:00:00+00:00,264.8040818659959,1.0,34984,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-26 00:00:00+00:00,229.82950995078107,1.0,46730,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-26 00:00:00+00:00,97.57405900740804,1.0,46706,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-26 00:00:00+00:00,122.37223365928976,1.0,46632,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-26 00:00:00+00:00,128.72153308910168,1.0,46677,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-26 01:00:00+00:00,125.18145256177132,1.0,46745,"71-225,10.230.53.144:0",10.230.53.144
2025-01-26 01:00:00+00:00,264.790210688592,1.0,46704,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-26 01:00:00+00:00,229.92686579938376,1.0,46736,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-26 01:00:00+00:00,97.37957796164451,1.0,46773,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-26 01:00:00+00:00,122.5057468804178,1.0,46721,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-26 01:00:00+00:00,117.86717847825156,1.0,46762,"71-2:0:48,127.0.0.1:0",127.0.0.1
2025-01-26 01:00:00+00:00,128.86148227127333,1.0,44081,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-26 01:00:00+00:00,219.8718009073012,1.0,46732,"71-2:0:5c,127.0.0.1:0",127.0.0.1
2025-01-26 02:00:00+00:00,113.27793652800607,1.0,39545,"71-20965,10.0.1.1:0",10.0.1.1
2025-01-26 02:00:00+00:00,125.2386463302458,1.0,46747,"71-225,10.230.53.144:0",10.230.53.144
2025-01-26 02:00:00+00:00,264.7652263330405,1.0,46679,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-26 02:00:00+00:00,229.579805118321,1.0,46695,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-26 02:00:00+00:00,96.93625779893227,1.0,46641,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-26 02:00:00+00:00,122.33970534778796,1.0,46767,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-26 02:00:00+00:00,117.725,1.0,46760,"71-2:0:48,127.0.0.1:0",127.0.0.1
2025-01-26 02:00:00+00:00,128.79592754367934,1.0,46704,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-26 02:00:00+00:00,220.17273096750728,1.0,46749,"71-2:0:5c,127.0.0.1:0",127.0.0.1
2025-01-26 03:00:00+00:00,125.89922563532129,1.0,46748,"71-225,10.230.53.144:0",10.230.53.144
2025-01-26 03:00:00+00:00,265.49083463756614,1.0,46643,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-26 03:00:00+00:00,231.30426124197,1.0,46700,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-26 03:00:00+00:00,97.80218135158256,1.0,46760,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-26 03:00:00+00:00,123.25321860784481,1.0,46604,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-26 03:00:00+00:00,118.5510871656725,1.0,46773,"71-2:0:48,127.0.0.1:0",127.0.0.1
2025-01-26 03:00:00+00:00,129.7941780821918,1.0,46720,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-26 03:00:00+00:00,230.4611078817628,1.0,46449,"71-2:0:5c,127.0.0.1:0",127.0.0.1
2025-01-26 04:00:00+00:00,125.05367116779728,1.0,46729,"71-225,10.230.53.144:0",10.230.53.144
2025-01-26 04:00:00+00:00,264.817008319753,1.0,46636,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-26 04:00:00+00:00,96.96270141875841,1.0,46731,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-26 04:00:00+00:00,122.64142118474972,1.0,46609,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-26 04:00:00+00:00,116.50740589754042,1.0,29436,"71-2:0:48,127.0.0.1:0",127.0.0.1
2025-01-26 04:00:00+00:00,128.79587342313448,1.0,46770,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-26 04:00:00+00:00,219.83416440173772,1.0,46727,"71-2:0:5c,127.0.0.1:0",127.0.0.1
2025-01-26 05:00:00+00:00,125.2997962466488,1.0,46625,"71-225,10.230.53.144:0",10.230.53.144
2025-01-26 05:00:00+00:00,264.73278927301544,1.0,46686,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-26 05:00:00+00:00,96.99734583360087,1.0,46719,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-26 05:00:00+00:00,122.42082067519576,1.0,46742,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-26 05:00:00+00:00,117.80749792993176,1.0,35023,"71-2:0:48,127.0.0.1:0",127.0.0.1
2025-01-26 05:00:00+00:00,128.7863405037848,1.0,46766,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-26 05:00:00+00:00,219.75510466712424,1.0,46624,"71-2:0:5c,127.0.0.1:0",127.0.0.1
2025-01-26 06:00:00+00:00,125.02847728877381,1.0,46739,"71-225,10.230.53.144:0",10.230.53.144
2025-01-26 06:00:00+00:00,264.769652387134,1.0,41598,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-26 06:00:00+00:00,228.1579715432324,1.0,46597,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-26 06:00:00+00:00,97.05615430673168,1.0,46764,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-26 06:00:00+00:00,122.41046772985122,1.0,46715,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-26 06:00:00+00:00,117.80227088055425,1.0,46766,"71-2:0:48,127.0.0.1:0",127.0.0.1
2025-01-26 06:00:00+00:00,220.0025531549701,1.0,46609,"71-2:0:5c,127.0.0.1:0",127.0.0.1
2025-01-26 07:00:00+00:00,111.12170274695288,1.0,27485,"71-20965,10.0.1.1:0",10.0.1.1
2025-01-26 07:00:00+00:00,120.28963321290796,1.0,32662,"71-225,10.230.53.144:0",10.230.53.144
2025-01-26 07:00:00+00:00,261.8948998984666,1.0,38411,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-26 07:00:00+00:00,235.90565922112935,1.0,32637,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-26 07:00:00+00:00,94.42504819313974,1.0,32681,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-26 07:00:00+00:00,117.2813965607087,1.0,32623,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-26 07:00:00+00:00,113.04759575703848,1.0,32713,"71-2:0:48,127.0.0.1:0",127.0.0.1
2025-01-26 07:00:00+00:00,126.34010541153398,1.0,32634,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-26 07:00:00+00:00,217.29765476700757,1.0,32662,"71-2:0:5c,127.0.0.1:0",127.0.0.1
2025-01-26 08:00:00+00:00,123.3858143044457,1.0,40421,"71-225,10.230.53.144:0",10.230.53.144
2025-01-26 08:00:00+00:00,264.74819912528943,1.0,46644,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-26 08:00:00+00:00,231.37365171464705,1.0,40329,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-26 08:00:00+00:00,96.97453474559491,1.0,40408,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-26 08:00:00+00:00,120.7606095200278,1.0,40294,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-26 08:00:00+00:00,116.0610063826629,1.0,40422,"71-2:0:48,127.0.0.1:0",127.0.0.1
2025-01-26 08:00:00+00:00,127.878622874539,1.0,40403,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-26 08:00:00+00:00,218.9009979446797,1.0,40383,"71-2:0:5c,127.0.0.1:0",127.0.0.1
2025-01-26 09:00:00+00:00,125.14675694786688,1.0,46669,"71-225,10.230.53.144:0",10.230.53.144
2025-01-26 09:00:00+00:00,264.15646097613416,1.0,46510,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-26 09:00:00+00:00,228.75306109227543,1.0,46307,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-26 09:00:00+00:00,96.92174435058531,1.0,46642,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-26 09:00:00+00:00,122.22289919121276,1.0,46613,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-26 09:00:00+00:00,117.56589097454358,1.0,46668,"71-2:0:48,127.0.0.1:0",127.0.0.1
2025-01-26 09:00:00+00:00,128.6827657201681,1.0,46628,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-26 09:00:00+00:00,219.617570838063,1.0,46691,"71-2:0:5c,127.0.0.1:0",127.0.0.1
2025-01-26 10:00:00+00:00,125.23440239469744,1.0,46770,"71-225,10.230.53.144:0",10.230.53.144
2025-01-26 10:00:00+00:00,264.73367598243925,1.0,46695,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-26 10:00:00+00:00,229.1170338527673,1.0,46525,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-26 10:00:00+00:00,97.18735287823667,1.0,46730,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-26 10:00:00+00:00,122.41873661670236,1.0,46700,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-26 10:00:00+00:00,117.81646354500748,1.0,46770,"71-2:0:48,127.0.0.1:0",127.0.0.1
2025-01-26 10:00:00+00:00,128.817743697389,1.0,46687,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-26 10:00:00+00:00,219.8197208387662,1.0,46783,"71-2:0:5c,127.0.0.1:0",127.0.0.1
2025-01-26 11:00:00+00:00,124.75757966159924,1.0,46572,"71-225,10.230.53.144:0",10.230.53.144
2025-01-26 11:00:00+00:00,263.3287564598785,1.0,46247,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-26 11:00:00+00:00,228.9539373702348,1.0,46719,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-26 11:00:00+00:00,97.52443693452825,1.0,46753,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-26 11:00:00+00:00,122.41027889468732,1.0,46756,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-26 11:00:00+00:00,117.75219138837817,1.0,46774,"71-2:0:48,127.0.0.1:0",127.0.0.1
2025-01-26 11:00:00+00:00,128.9170254235473,1.0,46689,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-26 11:00:00+00:00,219.72420358999597,1.0,46741,"71-2:0:5c,127.0.0.1:0",127.0.0.1
2025-01-26 12:00:00+00:00,125.04984550682344,1.0,46604,"71-225,10.230.53.144:0",10.230.53.144
2025-01-26 12:00:00+00:00,264.5655317414344,1.0,46611,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-26 12:00:00+00:00,229.22340700378135,1.0,42577,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-26 12:00:00+00:00,97.15385439430946,1.0,46674,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-26 12:00:00+00:00,122.18934721151373,1.0,46692,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-26 12:00:00+00:00,115.01380839186989,1.0,37441,"71-2:0:48,127.0.0.1:0",127.0.0.1
2025-01-26 12:00:00+00:00,219.64284184831484,1.0,46702,"71-2:0:5c,127.0.0.1:0",127.0.0.1
2025-01-26 13:00:00+00:00,264.8108632814185,1.0,46358,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-26 13:00:00+00:00,229.03767544235768,1.0,34983,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-26 13:00:00+00:00,97.9499625788517,1.0,46765,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-26 13:00:00+00:00,122.50333975594091,1.0,46710,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-26 14:00:00+00:00,113.5299009200283,1.0,39564,"71-20965,10.0.1.1:0",10.0.1.1
2025-01-26 14:00:00+00:00,125.1224218800197,1.0,46691,"71-225,10.230.53.144:0",10.230.53.144
2025-01-26 14:00:00+00:00,264.76209888157206,1.0,19134,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-26 14:00:00+00:00,228.6655368443634,1.0,46615,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-26 14:00:00+00:00,97.48994539029873,1.0,46695,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-26 14:00:00+00:00,122.46496910610821,1.0,46773,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-26 14:00:00+00:00,117.7379201231506,1.0,46772,"71-2:0:48,127.0.0.1:0",127.0.0.1
2025-01-26 14:00:00+00:00,128.8614411267928,1.0,34931,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-26 14:00:00+00:00,219.86830189489044,1.0,46599,"71-2:0:5c,127.0.0.1:0",127.0.0.1
2025-01-26 15:00:00+00:00,125.11106588109266,1.0,46675,"71-225,10.230.53.144:0",10.230.53.144
2025-01-26 15:00:00+00:00,264.8729085491634,1.0,34904,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-26 15:00:00+00:00,229.24506867485343,1.0,46742,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-26 15:00:00+00:00,96.79382923819139,1.0,44565,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-26 15:00:00+00:00,122.6092574734812,1.0,46665,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-26 15:00:00+00:00,128.82264256149605,1.0,46629,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-26 16:00:00+00:00,113.26542056074766,1.0,39590,"71-20965,10.0.1.1:0",10.0.1.1
2025-01-26 16:00:00+00:00,125.05544275119156,1.0,46787,"71-225,10.230.53.144:0",10.230.53.144
2025-01-26 16:00:00+00:00,264.81742145178765,1.0,46150,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-26 16:00:00+00:00,97.0128994994224,1.0,46746,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-26 16:00:00+00:00,122.1791166380789,1.0,46640,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-26 16:00:00+00:00,128.7680728687806,1.0,46769,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-26 17:00:00+00:00,125.09563970289187,1.0,46717,"71-225,10.230.53.144:0",10.230.53.144
2025-01-26 17:00:00+00:00,264.87700105959505,1.0,34919,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-26 17:00:00+00:00,229.3993544222079,1.0,46470,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-26 17:00:00+00:00,97.12809537058835,1.0,46723,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-26 17:00:00+00:00,122.41169394681444,1.0,46554,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-26 17:00:00+00:00,117.75072544762804,1.0,46523,"71-2:0:48,127.0.0.1:0",127.0.0.1
2025-01-26 17:00:00+00:00,128.78756077188325,1.0,46691,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-26 17:00:00+00:00,219.83804913573368,1.0,46687,"71-2:0:5c,127.0.0.1:0",127.0.0.1
2025-01-26 18:00:00+00:00,125.10232866743718,1.0,46722,"71-225,10.230.53.144:0",10.230.53.144
2025-01-26 18:00:00+00:00,264.5159357006785,1.0,46719,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-26 18:00:00+00:00,229.57212014286327,1.0,46478,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-26 18:00:00+00:00,97.47687328532238,1.0,46656,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-26 18:00:00+00:00,122.4568020217596,1.0,46692,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-26 18:00:00+00:00,117.77130399469938,1.0,46787,"71-2:0:48,127.0.0.1:0",127.0.0.1
2025-01-26 18:00:00+00:00,128.82383167459975,1.0,36976,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-26 18:00:00+00:00,219.71814853668457,1.0,46709,"71-2:0:5c,127.0.0.1:0",127.0.0.1
2025-01-26 19:00:00+00:00,113.3539829716278,1.0,39581,"71-20965,10.0.1.1:0",10.0.1.1
